ticker,fiscal_year,filing_date,accession_number,source_file,total_net_revenue,net_interest_income,noninterest_revenue,total_noninterest_expense,pre_provision_profit,provision_credit_losses,income_before_tax,net_income,eps_basic,eps_diluted,efficiency_ratio,total_assets,total_liabilities,total_equity,total_loans_gross,allowance_loan_losses,net_loans,total_deposits,long_term_debt,short_term_borrowings,trading_assets,investment_securities_afs,investment_securities_htm,cash_due_from_banks,tier1_capital,tier1_capital_ratio,total_capital_ratio,tier1_leverage_ratio,cet1_ratio,rwa,tbvps,bvps,roe,roa,rotce,nim,net_charge_offs,net_charge_off_rate,npl,npa,npl_ratio,allowance_coverage_ratio,derivatives_notional,level1_assets,level2_assets,level3_assets,level3_pct_assets,var_value
STT,2005,2006-02-21,0001145443-06-000351,2006-02-21_0001145443-06-000351.htm,5473.0,,,,,826.0,541.0,838.0,,,,97968.0,91601.0,,6464.0,,,59646.0,2659.0,1219.0,,3299.0,1132.0,2684.0,,,,5.6,,,,,,0.95,,,,,,,,,,,,,,
STT,2006,2007-02-20,0001104659-07-012016,2007-02-20_0001104659-07-012016.htm,6311.0,,,,,1110.0,901.0,10.0,,,,107353.0,106444.0,,7670.0,18.0,,65646.0,2616.0,2039.0,,3571.0,1590.0,2977.0,,,,5.8,,,,,,1.03,,1.25,,,,,,,,,,,,
STT,2007,2008-02-15,0001047469-08-001447,2008-02-15_0001047469-08-001447.htm,8336.0,,,,,1730.0,1187.0,1261.0,,,,142543.0,131244.0,11299.0,10753.0,18.0,,95789.0,3636.0,22024.0,,4731.0,859.0,3272.0,,11.2,12.7,5.3,,,,,,,,1.71,,,,,,,,,,,,
STT,2008,2009-02-27,0001193125-09-041171,2009-02-27_0001193125-09-041171.htm,10693.0,,,,,2650.0,558.0,1811.0,,,,173631.0,160857.0,,11884.0,18.0,,112225.0,4419.0,9170.0,,5408.0,1766.0,5096.0,,20.3,21.6,7.8,,,,,14.8,1.11,,2.08,,,,,,,,,,,,
STT,2009,2010-02-22,0001193125-10-036481,2010-02-22_0001193125-10-036481.htm,8640.0,,,,,149.0,2525.0,1881.0,,,,157946.0,143455.0,,9703.0,79.0,,90062.0,8838.0,877.0,3.7,368.0,4498.0,2237.0,,,,8.5,,,,,,1.12,,2.19,,,,,,,,,,,,4.8
STT,2010,2011-02-28,0001193125-11-047982,2011-02-28_0001193125-11-047982.htm,8953.0,,,,,25.0,2086.0,1556.0,,,,160505.0,142718.0,,12094.0,100.0,,98345.0,8550.0,13590.0,4.6,24736.0,4676.0,2781.0,,,,8.2,,,,,9.5,1.02,,2.24,,,,,,,,,,,,7.2
STT,2011,2012-02-27,0001193125-12-079737,2012-02-27_0001193125-12-079737.htm,9594.0,,,,,55.0,2536.0,1920.0,,,,216673.0,197429.0,,72.0,22.0,,157287.0,8134.0,5134.0,5.4,16272.0,3653.0,3436.0,,,,7.3,,,,,,1.09,,1.67,,,,,,,,,,,,7.1
STT,2012,2013-02-22,0000093751-13-000040,2013-02-22_0000093751-13-000040.htm,9649.0,,,,,3.0,2766.0,2061.0,,,,222582.0,201713.0,20869.0,69.0,22.0,,164181.0,7429.0,4676.0,2.2,55.0,3176.0,3811.0,,4.0,8.0,7.1,,,,,10.3,1.05,,1.59,,,,,,,,,,,,3.9
STT,2013,2014-02-21,0000093751-14-000040,2014-02-21_0000093751-14-000040.htm,9884.0,,,,,6.0,2686.0,2136.0,,,,243291.0,222913.0,20378.0,82.0,28.0,,182268.0,9699.0,3785.0,,14.0,2080.0,3747.0,,4.0,8.0,6.9,4.5,80126.0,,,10.5,1.02,,1.37,,,,,,,,,,,,6361.0
STT,2014,2015-02-20,0000093751-15-000042,2015-02-20_0000093751-15-000042.htm,10295.0,,,,,10.0,2458.0,2037.0,,,,274119.0,252646.0,21473.0,75.0,38.0,,209040.0,10042.0,4177.0,,15.0,3217.0,4139.0,,14.6,,6.4,12.5,107827.0,,,9.8,0.86,,1.16,,,,,,,,,,,,8100.0
STT,2015,2016-02-19,0000093751-16-000446,2016-02-19_0000093751-16-000446.htm,55.0,,,,,12.0,2298.0,1980.0,,0.9,,245192.0,224057.0,21103.0,74.0,46.0,,191627.0,11534.0,3826.0,,5.0,3842.0,2460.0,,15.3,,6.9,12.5,99552.0,,,9.8,0.79,,1.03,,,,,,,,,,,,5733.0
STT,2016,2017-02-17,0000093751-17-000249,2017-02-17_0000093751-17-000249.htm,10207.0,,,,,10.0,2120.0,2143.0,,,,242698.0,221479.0,21219.0,78.0,53.0,,187163.0,11430.0,1666.0,,10.0,7942.0,3157.0,,14.8,,6.5,11.7,99301.0,,,10.5,0.93,,1.13,,,,,,,,,,,,8285.0
STT,2017,2018-02-26,0000093751-18-000308,2018-02-26_0000093751-18-000308.htm,11170.0,2304.0,,,,2.0,2899.0,2177.0,,,,238425.0,216108.0,22317.0,73.0,54.0,,184896.0,11620.0,1313.0,,39.0,4028.0,3097.0,,15.5,,7.3,12.3,99156.0,,,10.6,0.99,,1.29,,,,,,,,,,,,8123.0
STT,2018,2019-02-21,0000093751-19-000336,2019-02-21_0000093751-19-000336.htm,11982.0,2671.0,,,,15.0,2999.0,2599.0,,,,244626.0,219836.0,24790.0,77.0,67.0,,180360.0,11093.0,1327.0,,9.0,6296.0,3178.0,,16.0,,7.2,12.1,,,,12.2,1.16,,1.47,,,,,,,,,,,,10507.0
STT,2019,2020-02-20,0000093751-20-000684,2020-02-20_0000093751-20-000684.htm,11756.0,2566.0,,,,10.0,2712.0,2242.0,,,,245610.0,221179.0,24431.0,24073.0,5.0,,181872.0,12509.0,1524.0,,1.0,10390.0,3390.0,,14.5,,6.9,11.7,104364.0,,,9.4,1.0,,1.42,,,,,,,,,,,,9859.0
STT,2020,2021-02-19,0000093751-21-000476,2021-02-19_0000093751-21-000476.htm,11703.0,2200.0,,,,88.0,2899.0,2420.0,,,,314706.0,288506.0,26200.0,27525.0,1.0,,239798.0,13805.0,8207.0,,2645.0,7902.0,3849.0,,14.4,,6.4,12.3,109705.0,,,10.0,0.9,,0.97,,,,,,,,,,,,9268.0
STT,2021,2022-02-17,0000093751-22-000424,2022-02-17_0000093751-22-000424.htm,12027.0,1905.0,,,,-33.0,3171.0,2693.0,,,,,287261.0,314624.0,31009.0,-87.0,,255035.0,13383.0,315.0,,73399.0,42430.0,5057.0,,11.5,,,14.3,111398.0,,,10.7,0.9,,,,,,,,,,,,,,16288.0
STT,2022,2023-02-16,0000093751-23-000489,2023-02-16_0000093751-23-000489.htm,12148.0,2544.0,,,,20.0,3327.0,2774.0,,,,,276259.0,1976.0,35117.0,-97.0,,235464.0,14132.0,1188.0,,40579.0,64700.0,3652.0,,11.5,,,13.6,105359.0,,,11.1,1.0,,,,,,,,,,,,,,8637.0
STT,2023,2024-02-15,0000093751-24-000498,2024-02-15_0000093751-24-000498.htm,11945.0,2759.0,,,,46.0,2316.0,1944.0,,,,,273459.0,1976.0,34800.0,-135.0,,220970.0,17355.0,1120.0,,44526.0,57117.0,3925.0,,11.5,,,11.6,107453.0,,,8.2,0.7,,,,,,,,,,,,,,11590.0
STT,2024,2025-02-13,0000093751-25-000111,2025-02-13_0000093751-25-000111.htm,13000.0,2923.0,,,,75.0,3395.0,2687.0,,,,,327914.0,,39660.0,-174.0,,261920.0,20394.0,11425.0,,-79.0,47727.0,3674.0,,11.5,,,10.9,114602.0,,,11.1,0.9,,,,,,,,,,,,,,14121.0
STT,2025,2026-02-19,0000093751-26-000124,2026-02-19_0000093751-26-000124.htm,13944.0,2960.0,,,,59.0,3731.0,2945.0,,,,,338206.0,,6.0,-193.0,,274350.0,25006.0,9590.0,,4.0,38171.0,4134.0,,11.5,,,11.6,114357.0,,,11.5,0.9,,,,,,,,,,,,,,8415.0
TFC,1997,1998-03-18,0000950132-98-000220,1998-03-18_0000950132-98-000220.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC,1998,1999-03-19,0000950109-99-000901,1999-03-19_0000950109-99-000901.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC,1999,2000-03-14,0000930661-00-000544,2000-03-14_0000930661-00-000544.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC,2001,2002-03-15,0000916641-02-000426,2002-03-15_0000916641-02-000426.htm,3863.0370000000003,1797728.0,1153281.0,1672477.0,-1668613.963,224.318,1360428.0,,2.15,0.61,,,,,6551.073,644418.0,,,11011.408,,,,,1871437.0,,,,3.0,,,,,,,,4.17,187.09,0.0004167619058990421,373.571,,0.0008321672026757767,172502.14818602084,,,,,,
TFC,2002,2003-03-07,0000916641-03-000480,2003-03-07_0000916641-03-000480.htm,4554.504,2151764.0,1446179.0,1925328.0,-1920773.496,263.7,1790697.0,,0.71,0.7,,,,7113.49,7061.493,723685.0,,,12134.712,,,,,1929650.0,,,,3.0,,,,15.7,,,,4.25,246.532,0.0004889895338285365,451.664,,0.0008958632907984849,160226.40724078077,,,,,,
TFC,2003,2004-03-08,0001193125-04-036289,2004-03-08_0001193125-04-036289.htm,5291.877,879.9490000000001,28943.0,302038.0,-296746.123,,1617030.0,305.027,0.56,0.55,,,4192.387,,7299.6050000000005,295.779,6217.568,,11710281.0,,,,,449747.0,,,,3.0,,,,18.33,,,,4.06,0.00317,5.098456502606807e-05,447.10200000000003,,7.190946685263435,66.15470295368841,,,,,,
TFC,2004,2005-03-07,0001193125-05-043730,2005-03-07_0001193125-05-043730.htm,66788.041,846.041,65942.0,309965.0,-243176.959,65.153,2322362.0,416.884,0.76,0.75,,,,,7711.876,0.0011899999999999999,,,10886199.0,1300.6290000000001,,,,1782323.0,,,,3.0,,,,19.76,,,,4.04,0.00342,5.1240412780179995e-09,358.094,,0.0005365170869621571,0.0003323149787485967,,,,,,
TFC,2005,2006-03-10,0001193125-06-051066,2006-03-10_0001193125-06-051066.htm,72455.733,899.7330000000001,71556.0,320343.0,-247887.267,69.32900000000001,2466731.0,429.574,0.79,0.78,,,,,8252.59,0.00111,,,11958681.0,,,,,2185571.0,,,,3.0,,,,20.49,,,,3.89,0.00384,5.219564657316415e-09,300.129,,0.0004079538336030517,0.00036984096838359507,,,,,,
TFC,2006,2007-02-27,0001193125-07-041147,2007-02-27_0001193125-07-041147.htm,1073.0,956.0,117.0,332.0,741.0,73.0,2473.0,251.0,0.46,0.46,30.941286113699906,,109606.0,,10848.0,1.07,82023.0,80971.0,14628.0,,,,,2024.0,,8.5,12.0,3.0,,,,21.69,,,,3.74,4.12,0.0050229813588871415,349.0,,0.4254904112261195,0.30659025787965616,,,,,,
TFC,2007,2008-02-28,0001193125-08-041900,2008-02-28_0001193125-08-041900.htm,3969.0,3880.0,89.0,334.0,3635.0,184.0,2570.0,411.0,0.75,0.75,8.415217939027462,,119986.0,12166.0,14037.0,1.1,89903.0,86766.0,18045.0,,,,,2050.0,,8.5,12.0,3.0,,,,23.14,,,,3.52,2.97,0.003303560504098862,696.0,,0.7741677140918546,0.15804597701149428,,,,,,
TFC,2008,2009-02-27,0001193125-09-041217,2009-02-27_0001193125-09-041217.htm,7435.0,4238.0,3197.0,309.0,7126.0,528.0,2069.0,305.0,0.51,0.51,4.156018829858777,,135978.0,,17131.0,1.62,,98613.0,19839.0,,,,,1639.0,,8.5,12.0,3.0,,,,,,,,3.58,1.85,92.5,2030.0,,,0.07980295566502463,,,,,,
TFC,2009,2010-02-26,0001193125-10-042975,2010-02-26_0001193125-10-042975.htm,8778.0,4844.0,3934.0,308.0,8470.0,2811.0,1036.0,194.0,0.27,0.27,3.508771929824561,,149523.0,16336.0,17768.0,2.51,,114965.0,19085.0,,,,,1584.0,,8.5,12.0,3.0,,8.5,14.44,,,56.0,,3.58,1.47,,,,,,,,,,,
TFC,2010,2011-02-25,0001193125-11-047405,2011-02-25_0001193125-11-047405.htm,9277.0,5320.0,3957.0,369.0,8908.0,2494.0,969.0,217.0,0.3,0.3,3.9775789587151023,,140583.0,16886.0,20490.0,2708.0,,107213.0,21653.0,,,23169.0,,1127.0,,8.5,12.0,3.0,,9.1,15.43,,,54.0,,3.66,1.07,,,,,,,,,,,
TFC,2011,2012-02-27,0001193125-12-081457,2012-02-27_0001193125-12-081457.htm,8620.0,5507.0,3113.0,5802.0,2818.0,1190.0,1628.0,1332.0,0.56,0.55,67.30858468677494,162966.0,157099.0,,1070.0,2.1,,124939.0,22257.0,,,,,1562.0,,8.5,3.0,,,9.7,16.73,,,0.82,,4.06,264.0,1.5,3216.0,,,0.06529850746268658,,,,,,
TFC,2012,2013-03-01,0000092230-13-000023,2013-03-01_0000092230-13-000023.htm,1130.857,5.857,1125.0,1828.0,-697.143,,,2028.0,,,161.6473170347798,,,,,,,,20651.0,,,,,-591.0,,9.5,,3.5,,,,,,1.14,,,,1.5,,,,,,,,,,
TFC,2013,2014-02-26,0000092230-14-000014,2014-02-26_0000092230-14-000014.htm,1207.616,5.6160000000000005,1202.0,1701.0,-493.384,,,1729.0,,,140.85603370607876,,,,,,,,19301.0,,,,,-874.0,,10.0,,,,4.5,,,,0.95,,,,,,,,,,,,,,
TFC,2014,2015-02-25,0000092230-15-000021,2015-02-25_0000092230-15-000021.htm,1252.374,5.3740000000000006,1247.0,1535.0,-282.626,,,2226.0,,,122.5672203351395,,,,,,,,22210.0,3421.0,,,,160.0,,4.5,,,4.5,4.5,,,,1.2,,3.36,,,,,,,,,,,,
TFC,2015,2016-02-25,0000092230-16-000125,2016-02-25_0000092230-16-000125.htm,1171.592,5.5920000000000005,1166.0,1517.0,-345.4079999999999,,,2123.0,,,129.4819356909231,,,,,,,,23343.0,3221.0,,,,1386.0,,10.0,,,,4.5,,,,1.08,,3.35,,,,,,,,,,,,
TFC,2016,2017-02-21,0000092230-17-000021,2017-02-21_0000092230-17-000021.htm,10793.0,6321.0,4472.0,6721.0,4072.0,572.0,3500.0,2442.0,,,62.27184286111368,218945.0,189350.0,29355.0,141759.0,,,160234.0,22791.0,2554.0,,,,1897.0,,,,,4.5,8.5,,,,1.12,,3.32,2.8,,,,,,,,,,,
TFC,2017,2018-02-21,0000092230-18-000021,2018-02-21_0000092230-18-000021.htm,11317.0,6535.0,4782.0,7444.0,3873.0,547.0,3326.0,2415.0,,,65.7771494212247,221065.0,191947.0,30001.0,144075.0,,,157371.0,21660.0,4311.0,,,,2243.0,,,,,4.5,8.5,,,,1.09,,3.43,2.78,,,,,,,,,,,
TFC,2018,2019-02-26,0000092230-19-000017,2019-02-26_0000092230-19-000017.htm,4882.682,6.682,4876.0,6932.0,-2049.318,566.0,4060.0,3257.0,,,141.97115437786036,222273.0,195.519,29743.0,146417.0,,,161199.0,23755.0,5955.0,,,,2.753,,,,,4.5,4.5,,,,1.47,,3.49,524.0,,,,,,,,,,,
TFC,2019,2020-03-03,0000092230-20-000045,2020-03-03_0000092230-20-000045.htm,1913.0,515.0,1398.0,7.934,1905.066,0.615,4.019,3.237,,,0.41474124411918456,247.494,406520.0,0.04566,161604.0,,,334727.0,24.756,8462.0,1277.0,,,4084.0,,11.0,,4.0,9.5,10.6,,,,1.31,,3.42,,,684.0,,,,,,,,,
TFC,2020,2021-02-24,0000092230-21-000032,2021-02-24_0000092230-21-000032.htm,9662.0,7377.0,2285.0,14.897,9647.103,2.335,5.473,4.492,,,0.1541813289174084,499.08500000000004,438316.0,0.046520000000000006,314501.0,,,381077.0,45.793,10129.0,4655.0,,,5029.0,,11.2,,4.0,9.7,11.0,,,,0.9,,3.22,,0.36,1387.0,,,,,,,,,
TFC,2021,2022-02-23,0000092230-22-000008,2022-02-23_0000092230-22-000008.htm,10603.0,6738.0,3865.0,7408.0,3195.0,-813.0,3984.0,6437.0,,,69.86701876827313,522385.0,471970.0,69271.0,293448.0,,,416488.0,37410.0,6170.0,5602.0,,,5085.0,,11.0,,4.0,9.5,10.5,,,,1.23,,2.86,,,1163.0,,,,,,,,,
TFC,2022,2023-02-28,0000092230-23-000034,2023-02-28_0000092230-23-000034.htm,9932.0,6509.0,3423.0,7348.0,2584.0,777.0,4597.0,6267.0,,,73.98308497784937,543830.0,494.718,,306835.0,,,413495.0,34172.0,14957.0,5767.0,,,5.3790000000000004,,11.0,,,9.5,434.413,,,,1.15,,3.01,,,1250.0,,,,,,,,,
TFC,2023,2024-02-27,0000092230-24-000010,2024-02-27_0000092230-24-000010.htm,8898.0,5588.0,3310.0,8080.0,818.0,2109.0,4282.0,-1047.0,,,90.80692290402338,553132.0,476.096,,322335.0,,,401127.0,49678.0,24478.0,4739.0,,,5.072,,11.4,,,9.9,423705.0,,,,,,3.0,,,1488.0,,,,,,,,,
TFC,2024,2025-02-25,0000092230-25-000020,2025-02-25_0000092230-25-000020.htm,7329.0,5288.0,2041.0,1115.0,6214.0,1870.0,6628.0,4840.0,,,15.21353527084186,526065.0,467.497,,306538.0,,,387868.0,36713.0,24499.0,5320.0,,,5.793,,11.3,,,9.8,418337.0,,,,0.92,,3.03,,,1477.0,,,,,,,,,
TFC,2025,2026-02-24,0000092230-26-000030,2026-02-24_0000092230-26-000030.htm,8193.0,6120.0,2073.0,1142.0,7051.0,1894.0,5337.0,4974.0,,,13.938728182594899,538228.0,482.349,,317609.0,,,396335.0,36838.0,28117.0,5884.0,,,4.9670000000000005,,6.0,,,4.5,434977.0,,,,,,3.03,,,1633.0,,,,,,,,,
USB,2001,2002-02-28,0000950137-02-000971,2002-02-28_0000950137-02-000971.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2002,2003-02-28,0000950134-03-003243,2003-02-28_0000950134-03-003243.htm,12744.9,6876.3,5568.7,5932.5,6812.4,1349.0,2158.0,3289.2,,1.73,50.3,,,,114456.0,2422.0,,,29604.0,11304.0,,118.0,233.0,10758.0,,,,7.5,,,,9.44,19.4,1.91,,4.61,,,,,,,,,,,,
USB,2003,2004-02-27,0000950134-04-002667,2004-02-27_0000950134-04-002667.htm,12530.5,7217.5,5068.2,5596.9,6933.6,1254.0,,3732.6,,1.92,45.6,,,,118362.0,2369.0,,,30965.0,10503.0,,127.0,152.0,8630.0,,,,8.0,,,,10.01,19.2,1.99,,4.49,,,,,,,,,,,,
USB,2004,2005-02-28,0000950134-05-003890,2005-02-28_0000950134-05-003890.htm,12659.1,7139.9,5624.1,5784.5,6874.6,669.6,,4166.8,,2.18,45.3,,,,122141.0,2269.0,,,35115.0,14534.0,,126.0,127.0,6336.0,,,,7.9,,,,10.52,21.4,2.17,,4.25,,,,,,,,,,,,
USB,2005,2006-03-07,0000950134-06-004429,2006-03-07_0000950134-06-004429.htm,13133.0,7088.0,6151.0,5863.0,7270.0,666.0,1671.0,4489.0,,2.42,44.3,,,,133105.0,2251.0,,,36141.0,19382.0,,107.0,109.0,8004.0,,,,7.6,,,,11.07,22.5,2.21,,3.97,,,,,,,,,,,,
USB,2006,2007-02-26,0000950124-07-001116,2007-02-26_0000950124-07-001116.htm,13636.0,6790.0,6832.0,6180.0,7456.0,544.0,1876.0,4751.0,,2.61,45.4,,,,140601.0,2256.0,,,40357.0,24422.0,,253.0,87.0,8639.0,,,,8.2,,194659.0,,11.44,23.6,2.23,,3.65,,,,,,,,,,,,
USB,2007,2008-02-25,0000950124-08-000806,2008-02-25_0000950124-08-000806.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2008,2009-03-02,0000950152-09-002057,2009-03-02_0000950152-09-002057.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2009,2010-02-26,0000950123-10-018123,2010-02-26_0000950123-10-018123.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2010,2011-02-28,0000950123-11-019888,2011-02-28_0000950123-11-019888.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2011,2012-02-23,0001193125-12-075125,2012-02-23_0001193125-12-075125.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2012,2013-02-22,0001193125-13-071069,2013-02-22_0001193125-13-071069.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2013,2014-02-21,0001193125-14-062530,2014-02-21_0001193125-14-062530.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2014,2015-02-27,0001193125-15-068728,2015-02-27_0001193125-15-068728.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2015,2016-02-25,0001193125-16-478568,2016-02-25_0001193125-16-478568.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2016,2017-02-23,0001193125-17-053947,2017-02-23_0001193125-17-053947.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2017,2018-02-22,0001193125-18-053893,2018-02-22_0001193125-18-053893.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2018,2019-02-22,0001193125-19-047201,2019-02-22_0001193125-19-047201.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2019,2020-02-20,0001193125-20-043622,2020-02-20_0001193125-20-043622.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2020,2021-02-23,0001193125-21-052547,2021-02-23_0001193125-21-052547.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2021,2022-02-22,0001193125-22-048709,2022-02-22_0001193125-22-048709.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2022,2023-02-27,0001193125-23-050691,2023-02-27_0001193125-23-050691.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2023,2024-02-20,0000036104-24-000018,2024-02-20_0000036104-24-000018.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2024,2025-02-21,0000036104-25-000016,2025-02-21_0000036104-25-000016.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,2025,2026-02-23,0000036104-26-000011,2026-02-23_0000036104-26-000011.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,1997,1998-02-27,0001045969-98-000259,1998-02-27_0001045969-98-000259.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,1999,2000-03-17,0000912057-00-012168,2000-03-17_0000912057-00-012168.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2000,2001-03-16,0000912057-01-504042,2001-03-16_0000912057-01-504042.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2001,2002-03-15,0000912057-02-010174,2002-03-15_0000912057-02-010174.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2002,2003-03-14,0001047469-03-008749,2003-03-14_0001047469-03-008749.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2003,2004-03-12,0000950134-04-003387,2004-03-12_0000950134-04-003387.htm,,,,,,,,,,,,,,,,,,,337.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2004,2005-03-10,0000950134-05-004623,2005-03-10_0000950134-05-004623.htm,,,,,,,,,,,,,,,,,,,283.0,44.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2005,2006-03-09,0000950149-06-000083,2006-03-09_0000950149-06-000083.htm,,,,,,,,,,,,,,,,,,,305.0,30.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2006,2007-03-01,0000950134-07-004518,2007-03-01_0000950134-07-004518.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2007,2008-02-29,0000950134-08-003822,2008-02-29_0000950134-08-003822.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2008,2009-02-27,0000950134-09-003967,2009-02-27_0000950134-09-003967.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2009,2010-02-26,0000950123-10-017877,2010-02-26_0000950123-10-017877.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2010,2011-02-25,0000950123-11-018541,2011-02-25_0000950123-11-018541.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2011,2012-02-28,0001193125-12-084528,2012-02-28_0001193125-12-084528.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2012,2013-02-27,0001193125-13-078820,2013-02-27_0001193125-13-078820.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
WFC,2013,2014-02-26,0000072971-14-000337,2014-02-26_0000072971-14-000337.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
WFC,2014,2015-02-25,0000072971-15-000449,2015-02-25_0000072971-15-000449.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
WFC,2015,2016-02-24,0000072971-16-001045,2016-02-24_0000072971-16-001045.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
WFC,2016,2017-03-01,0000072971-17-000278,2017-03-01_0000072971-17-000278.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
WFC,2017,2018-03-01,0000072971-18-000272,2018-03-01_0000072971-18-000272.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
WFC,2018,2019-02-27,0000072971-19-000227,2019-02-27_0000072971-19-000227.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2019,2020-02-27,0000072971-20-000217,2020-02-27_0000072971-20-000217.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2020,2021-02-23,0000072971-21-000197,2021-02-23_0000072971-21-000197.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2021,2022-02-22,0000072971-22-000096,2022-02-22_0000072971-22-000096.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2022,2023-02-21,0000072971-23-000071,2023-02-21_0000072971-23-000071.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2023,2024-02-20,0000072971-24-000064,2024-02-20_0000072971-24-000064.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2024,2025-02-25,0000072971-25-000066,2025-02-25_0000072971-25-000066.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,2025,2026-02-24,0000072971-26-000133,2026-02-24_0000072971-26-000133.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
